airport_icao;visibility;wind_speed;wind_gust;wind_direction;rvr;rvr_tendency;runway_designator_number;runway_designator_side;runway_ils_category;headwind;crosswind;ceiling;weather_phenomenon;ILS;RNAV;RNP;VISUAL
KLAX;10.0;13;0;270;6000.0;Excellent;25;L;CAT III;12.2;4.4;99999;No Phenomenon;0;0;1;1
KATL;10.0;9;0;190;6000.0;Excellent;26;R;CAT II;3.1;-8.5;99999;No Phenomenon;1;0;0;1
KSFO;10.0;19;0;270;6000.0;Excellent;28;L;CAT II;18.7;-3.3;99999;No Phenomenon;0;0;0;1
KSFO;10.0;19;0;270;6000.0;Excellent;28;R;CAT III;18.7;-3.3;99999;No Phenomenon;0;0;0;1
KORD;10.0;6;0;30;6000.0;Excellent;10;C;CAT III;2.1;-5.6;25000;No Phenomenon;1;0;0;0
KJFK;8.0;6;0;50;6000.0;Excellent;31;L;CAT I;-1.0;5.9;500;No Phenomenon;1;0;0;0
KJFK;8.0;6;0;50;6000.0;Excellent;31;R;CAT I;-1.0;5.9;500;No Phenomenon;1;0;0;0
KATL;10.0;9;0;180;6000.0;Excellent;26;R;CAT II;1.6;-8.9;99999;No Phenomenon;0;0;0;1
KATL;10.0;9;0;180;6000.0;Excellent;28;X;CAT II;-1.6;-8.9;99999;No Phenomenon;0;0;0;1
KLAX;9.0;7;0;220;6000.0;Excellent;24;R;CAT III;6.6;-2.4;99999;No Phenomenon;0;0;1;1
KLAX;9.0;7;0;220;6000.0;Excellent;25;L;CAT III;6.1;-3.5;99999;No Phenomenon;0;0;1;1
KIAD;10.0;7;0;60;6000.0;Excellent;1;C;CAT II;4.5;5.4;25000;No Phenomenon;1;0;0;1
KIAD;10.0;7;0;60;6000.0;Excellent;1;L;CAT III;4.5;5.4;25000;No Phenomenon;1;0;0;1
KIAD;10.0;7;0;60;6000.0;Excellent;1;R;CAT III;4.5;5.4;25000;No Phenomenon;1;0;0;1
KSFO;10.0;14;0;260;6000.0;Excellent;28;L;CAT II;13.2;-4.8;99999;No Phenomenon;0;0;0;1
KSFO;10.0;14;0;260;6000.0;Excellent;28;R;CAT III;13.2;-4.8;99999;No Phenomenon;0;0;0;1
KORD;10.0;5;0;10;6000.0;Excellent;10;C;CAT III;-0.0;-5.0;25000;No Phenomenon;1;0;0;0
KJFK;6.0;4;0;340;6000.0;Excellent;31;L;CAT I;3.5;2.0;500;BR;1;0;0;0
KJFK;6.0;4;0;340;6000.0;Excellent;31;R;CAT I;3.5;2.0;500;BR;1;0;0;0
KLAX;10.0;7;0;240;6000.0;Excellent;24;R;CAT III;7.0;0.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;7;0;240;6000.0;Excellent;25;L;CAT III;6.9;-1.2;99999;No Phenomenon;0;0;1;1
KSFO;10.0;12;0;280;6000.0;Excellent;28;L;CAT II;12.0;0.0;99999;No Phenomenon;0;0;0;1
KSFO;10.0;12;0;280;6000.0;Excellent;28;R;CAT III;12.0;0.0;99999;No Phenomenon;0;0;0;1
KIAD;10.0;7;0;60;6000.0;Excellent;1;C;CAT II;4.5;5.4;25000;No Phenomenon;1;0;0;1
KIAD;10.0;7;0;60;6000.0;Excellent;1;L;CAT III;4.5;5.4;25000;No Phenomenon;1;0;0;1
KIAD;10.0;7;0;60;6000.0;Excellent;1;R;CAT III;4.5;5.4;25000;No Phenomenon;1;0;0;1
KATL;10.0;10;0;180;6000.0;Excellent;26;R;CAT II;1.7;-9.8;25000;No Phenomenon;0;0;0;1
KATL;10.0;10;0;180;6000.0;Excellent;28;X;CAT II;-1.7;-9.8;25000;No Phenomenon;0;0;0;1
KORD;10.0;5;0;340;6000.0;Excellent;10;C;CAT III;-2.5;-4.3;25000;No Phenomenon;1;0;0;0
KLAX;10.0;5;0;190;6000.0;Excellent;24;R;CAT III;3.2;-3.8;99999;No Phenomenon;0;0;1;1
KLAX;10.0;5;0;190;6000.0;Excellent;25;L;CAT III;2.5;-4.3;99999;No Phenomenon;0;0;1;1
KIAD;10.0;5;0;30;6000.0;Excellent;1;C;CAT II;4.7;1.7;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;30;6000.0;Excellent;1;L;CAT III;4.7;1.7;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;30;6000.0;Excellent;1;R;CAT III;4.7;1.7;25000;No Phenomenon;1;0;0;1
KATL;10.0;10;0;180;6000.0;Excellent;26;R;CAT II;1.7;-9.8;99999;No Phenomenon;0;0;0;1
KATL;10.0;10;0;180;6000.0;Excellent;28;X;CAT II;-1.7;-9.8;99999;No Phenomenon;0;0;0;1
KJFK;5.0;3;0;10;6000.0;Excellent;31;L;CAT I;1.5;2.6;500;-TSRA BR;1;0;0;0
KJFK;5.0;3;0;10;6000.0;Excellent;31;R;CAT I;1.5;2.6;500;-TSRA BR;1;0;0;0
KSFO;10.0;8;0;280;6000.0;Excellent;28;L;CAT II;8.0;0.0;99999;No Phenomenon;0;0;0;1
KSFO;10.0;8;0;280;6000.0;Excellent;28;R;CAT III;8.0;0.0;99999;No Phenomenon;0;0;0;1
KORD;10.0;13;0;350;6000.0;Excellent;10;C;CAT III;-4.4;-12.2;25000;No Phenomenon;1;0;0;0
KLAX;10.0;0;0;0;6000.0;Excellent;24;R;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KIAD;10.0;5;0;40;6000.0;Deteriorating;1;C;CAT II;4.3;2.5;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;40;6000.0;Excellent;1;L;CAT III;4.3;2.5;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;40;6000.0;Excellent;1;R;CAT III;4.3;2.5;25000;No Phenomenon;1;0;0;1
KSFO;10.0;7;0;270;6000.0;Excellent;28;R;CAT III;6.9;-1.2;99999;No Phenomenon;0;0;0;1
KJFK;5.0;0;0;0;6000.0;Excellent;31;L;CAT I;0.0;0.0;600;BR;1;0;0;0
KJFK;5.0;0;0;0;6000.0;Excellent;31;R;CAT I;0.0;0.0;600;BR;1;0;0;0
KATL;10.0;9;0;180;6000.0;Excellent;26;R;CAT II;1.6;-8.9;25000;No Phenomenon;0;0;0;1
KATL;10.0;9;0;180;6000.0;Excellent;28;X;CAT II;-1.6;-8.9;25000;No Phenomenon;0;0;0;1
KORD;10.0;11;0;350;6000.0;Excellent;10;L;CAT III;-3.8;-10.3;25000;No Phenomenon;1;0;0;0
KJFK;6.0;5;0;10;6000.0;Excellent;31;L;CAT I;2.5;4.3;600;BR;1;0;0;0
KJFK;6.0;5;0;10;6000.0;Excellent;31;R;CAT I;2.5;4.3;600;BR;1;0;0;0
KLAX;10.0;5;0;100;6000.0;Excellent;24;R;CAT III;-3.8;-3.2;99999;No Phenomenon;0;0;1;1
KATL;10.0;6;0;190;6000.0;Excellent;26;R;CAT II;2.1;-5.6;99999;No Phenomenon;0;0;0;1
KATL;10.0;6;0;190;6000.0;Excellent;28;X;CAT II;-0.0;-6.0;99999;No Phenomenon;0;0;0;1
KIAD;10.0;5;0;50;6000.0;Excellent;1;C;CAT II;3.8;3.2;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;50;6000.0;Excellent;1;L;CAT III;3.8;3.2;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;50;6000.0;Excellent;1;R;CAT III;3.8;3.2;25000;No Phenomenon;1;0;0;1
KORD;10.0;12;0;350;6000.0;Excellent;10;C;CAT III;-4.1;-11.3;25000;No Phenomenon;1;0;0;0
KSFO;10.0;11;0;290;6000.0;Excellent;28;R;CAT III;10.8;1.9;99999;No Phenomenon;0;0;0;1
KSFO;10.0;8;0;270;6000.0;Excellent;28;R;CAT III;7.9;-1.4;99999;No Phenomenon;0;0;0;1
KIAD;10.0;5;0;40;6000.0;Excellent;1;C;CAT II;4.3;2.5;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;40;6000.0;Excellent;1;L;CAT III;4.3;2.5;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;40;6000.0;Excellent;1;R;CAT III;4.3;2.5;25000;No Phenomenon;1;0;0;1
KLAX;10.0;0;0;0;6000.0;Excellent;24;R;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KATL;10.0;3;0;200;6000.0;Excellent;26;R;CAT II;1.5;-2.6;1500;No Phenomenon;0;0;0;1
KATL;10.0;3;0;200;6000.0;Excellent;28;X;CAT II;0.5;-3.0;1500;No Phenomenon;0;0;0;1
KORD;10.0;10;0;350;6000.0;Excellent;10;C;CAT III;-3.4;-9.4;25000;No Phenomenon;1;0;0;0
KJFK;6.0;3;0;120;6000.0;Excellent;31;L;CAT I;-3.0;0.5;600;BR;1;0;0;0
KJFK;6.0;3;0;120;6000.0;Excellent;31;R;CAT I;-3.0;0.5;600;BR;1;0;0;0
KJFK;6.0;0;0;0;6000.0;Excellent;31;L;CAT I;0.0;0.0;600;BR;1;0;0;0
KJFK;6.0;0;0;0;6000.0;Excellent;31;R;CAT I;0.0;0.0;600;BR;1;0;0;0
KSFO;10.0;8;0;260;6000.0;Excellent;28;R;CAT III;7.5;-2.7;99999;No Phenomenon;0;0;0;1
KORD;10.0;11;0;340;6000.0;Excellent;10;C;CAT III;-5.5;-9.5;25000;No Phenomenon;1;0;0;0
KLAX;10.0;0;0;0;6000.0;Excellent;24;R;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KIAD;10.0;5;0;40;6000.0;Excellent;1;C;CAT II;4.3;2.5;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;40;6000.0;Excellent;1;L;CAT III;4.3;2.5;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;40;6000.0;Excellent;1;R;CAT III;4.3;2.5;25000;No Phenomenon;1;0;0;1
KATL;10.0;6;0;200;6000.0;Excellent;26;R;CAT II;3.0;-5.2;1300;No Phenomenon;1;0;0;0
KSFO;10.0;4;0;260;6000.0;Excellent;28;R;CAT III;3.8;-1.4;99999;No Phenomenon;0;0;0;1
KJFK;5.0;7;0;350;6000.0;Excellent;31;L;CAT I;5.4;4.5;700;BR;1;0;0;0
KJFK;5.0;7;0;350;6000.0;Excellent;31;R;CAT I;5.4;4.5;700;BR;1;0;0;0
KORD;10.0;8;0;350;6000.0;Excellent;9;L;CAT III;-1.4;-7.9;25000;No Phenomenon;1;0;0;1
KORD;10.0;8;0;350;6000.0;Excellent;10;C;CAT III;-2.7;-7.5;25000;No Phenomenon;1;0;0;1
KORD;10.0;8;0;350;6000.0;Excellent;10;R;CAT III;-2.7;-7.5;25000;No Phenomenon;1;0;0;1
KLAX;10.0;5;0;80;6000.0;Excellent;24;R;CAT III;-4.7;-1.7;99999;No Phenomenon;0;0;1;1
KIAD;9.0;6;0;340;6000.0;Excellent;1;R;CAT III;5.2;-3.0;16000;No Phenomenon;1;0;0;0
KATL;10.0;5;0;210;6000.0;Excellent;26;R;CAT II;3.2;-3.8;20000;No Phenomenon;1;0;0;0
KSFO;10.0;10;0;270;6000.0;Excellent;28;R;CAT III;9.8;-1.7;99999;No Phenomenon;0;0;0;1
KIAD;7.0;4;0;40;6000.0;Excellent;1;C;CAT II;3.5;2.0;12000;No Phenomenon;1;0;0;1
KJFK;4.0;11;0;350;6000.0;Excellent;31;L;CAT I;8.4;7.1;500;BR;1;0;0;0
KJFK;4.0;11;0;350;6000.0;Excellent;31;R;CAT I;8.4;7.1;500;BR;1;0;0;0
KLAX;10.0;4;0;80;6000.0;Excellent;24;R;CAT III;-3.8;-1.4;99999;No Phenomenon;0;0;1;1
KATL;8.0;0;0;0;6000.0;Excellent;26;R;CAT II;-0.0;0.0;7500;No Phenomenon;1;0;0;0
KORD;10.0;6;0;340;6000.0;Excellent;9;L;CAT III;-2.1;-5.6;17000;No Phenomenon;1;0;0;1
KORD;10.0;6;0;340;6000.0;Excellent;10;C;CAT III;-3.0;-5.2;17000;No Phenomenon;1;0;0;1
KORD;10.0;6;0;340;6000.0;Excellent;10;R;CAT III;-3.0;-5.2;17000;No Phenomenon;1;0;0;1
KATL;8.0;4;0;140;6000.0;Excellent;26;R;CAT II;-2.0;-3.5;1100;No Phenomenon;1;0;0;0
KJFK;2.5;3;0;60;6000.0;Excellent;31;L;CAT I;-1.0;2.8;400;-RA BR;1;0;0;0
KJFK;2.5;3;0;60;6000.0;Excellent;31;R;CAT I;-1.0;2.8;400;-RA BR;1;0;0;0
KSFO;10.0;8;0;270;6000.0;Deteriorating;28;R;CAT III;7.9;-1.4;99999;No Phenomenon;0;0;0;1
KIAD;7.0;5;0;60;6000.0;Excellent;1;C;CAT II;3.2;3.8;7000;No Phenomenon;1;0;0;1
KIAD;7.0;5;0;60;6000.0;Excellent;1;L;CAT III;3.2;3.8;7000;No Phenomenon;1;0;0;1
KIAD;7.0;5;0;60;6000.0;Excellent;1;R;CAT III;3.2;3.8;7000;No Phenomenon;1;0;0;1
KORD;10.0;5;0;350;6000.0;Excellent;9;L;CAT III;-0.9;-4.9;17000;No Phenomenon;1;0;0;1
KORD;10.0;5;0;350;6000.0;Excellent;10;C;CAT III;-1.7;-4.7;17000;No Phenomenon;1;0;0;1
KORD;10.0;5;0;350;6000.0;Excellent;10;R;CAT III;-1.7;-4.7;17000;No Phenomenon;1;0;0;1
KLAX;10.0;4;0;60;6000.0;Excellent;24;R;CAT III;-4.0;0.0;99999;No Phenomenon;0;0;1;1
KJFK;3.0;10;0;10;6000.0;Excellent;31;L;CAT I;5.0;8.7;600;BR;1;0;0;0
KJFK;3.0;10;0;10;6000.0;Excellent;31;R;CAT I;5.0;8.7;600;BR;1;0;0;0
KATL;10.0;5;0;-1;6000.0;Excellent;26;R;CAT II;-0.8;4.9;1400;No Phenomenon;1;0;0;0
KIAD;8.0;3;0;40;6000.0;Excellent;1;C;CAT II;2.6;1.5;4600;No Phenomenon;1;0;0;1
KIAD;8.0;3;0;40;6000.0;Excellent;1;L;CAT III;2.6;1.5;4600;No Phenomenon;1;0;0;1
KIAD;8.0;3;0;40;6000.0;Excellent;1;R;CAT III;2.6;1.5;4600;No Phenomenon;1;0;0;1
KSFO;10.0;4;0;260;6000.0;Excellent;28;L;CAT II;3.8;-1.4;99999;No Phenomenon;0;0;0;1
KSFO;10.0;4;0;260;6000.0;Excellent;28;R;CAT III;3.8;-1.4;99999;No Phenomenon;0;0;0;1
KLAX;10.0;5;0;50;6000.0;Excellent;24;R;CAT III;-4.9;0.9;99999;No Phenomenon;0;0;1;1
KLAX;10.0;5;0;50;6000.0;Excellent;25;L;CAT III;-4.7;1.7;99999;No Phenomenon;0;0;1;1
KORD;10.0;7;0;20;6000.0;Excellent;9;L;CAT III;2.4;-6.6;17000;No Phenomenon;1;0;0;1
KORD;10.0;7;0;20;6000.0;Excellent;10;C;CAT III;1.2;-6.9;17000;No Phenomenon;1;0;0;1
KORD;10.0;7;0;20;6000.0;Excellent;10;R;CAT III;1.2;-6.9;17000;No Phenomenon;1;0;0;1
KIAD;10.0;7;0;360;6000.0;Excellent;1;R;CAT III;6.9;-1.2;17000;No Phenomenon;1;0;0;0
KSFO;10.0;5;0;270;6000.0;Excellent;28;L;CAT II;4.9;-0.9;99999;No Phenomenon;0;0;0;1
KSFO;10.0;5;0;270;6000.0;Excellent;28;R;CAT III;4.9;-0.9;99999;No Phenomenon;0;0;0;1
KATL;10.0;7;0;160;6000.0;Excellent;26;R;CAT II;-1.2;-6.9;1800;No Phenomenon;1;0;0;0
KJFK;10.0;10;0;360;6000.0;Excellent;4;L;CAT I;7.7;-6.4;2300;No Phenomenon;1;0;0;0
KJFK;10.0;10;0;360;6000.0;Excellent;4;R;CAT III;7.7;-6.4;2300;No Phenomenon;1;0;0;0
KLAX;10.0;0;0;0;6000.0;Excellent;24;R;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;0;0;0;6000.0;Excellent;25;L;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KORD;10.0;10;0;40;6000.0;Excellent;9;L;CAT III;6.4;-7.7;99999;No Phenomenon;1;0;0;1
KORD;10.0;10;0;40;6000.0;Excellent;10;C;CAT III;5.0;-8.7;99999;No Phenomenon;1;0;0;1
KORD;10.0;10;0;40;6000.0;Excellent;10;R;CAT III;5.0;-8.7;99999;No Phenomenon;1;0;0;1
KLAX;10.0;4;0;100;6000.0;Excellent;24;R;CAT III;-3.1;-2.6;99999;No Phenomenon;0;0;1;1
KLAX;10.0;4;0;100;6000.0;Excellent;25;L;CAT III;-3.5;-2.0;99999;No Phenomenon;0;0;1;1
KJFK;10.0;10;0;30;6000.0;Excellent;4;L;CAT I;9.8;-1.7;2600;No Phenomenon;1;0;0;0
KJFK;10.0;10;0;30;6000.0;Excellent;4;R;CAT III;9.8;-1.7;2600;No Phenomenon;1;0;0;0
KSFO;10.0;3;0;60;6000.0;Excellent;28;L;CAT II;-2.3;1.9;20000;No Phenomenon;0;0;0;1
KSFO;10.0;3;0;60;6000.0;Excellent;28;R;CAT III;-2.3;1.9;20000;No Phenomenon;0;0;0;1
KIAD;3.0;15;20;10;6000.0;Excellent;1;C;CAT II;15.0;0.0;600;-RA BR;1;0;0;0
KIAD;3.0;15;20;10;6000.0;Excellent;1;L;CAT III;15.0;0.0;600;-RA BR;1;0;0;0
KIAD;3.0;15;20;10;6000.0;Excellent;1;R;CAT III;15.0;0.0;600;-RA BR;1;0;0;0
KATL;10.0;7;0;170;6000.0;Excellent;26;R;CAT II;-0.0;-7.0;2300;No Phenomenon;1;0;0;0
KORD;10.0;7;0;60;6000.0;Excellent;9;L;CAT III;6.1;-3.5;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;0;60;6000.0;Excellent;10;C;CAT III;5.4;-4.5;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;0;60;6000.0;Excellent;10;R;CAT III;5.4;-4.5;99999;No Phenomenon;1;0;0;1
KIAD;10.0;11;19;360;6000.0;Excellent;1;C;CAT II;10.8;-1.9;1600;No Phenomenon;1;0;0;0
KIAD;10.0;11;19;360;6000.0;Excellent;1;L;CAT III;10.8;-1.9;1600;No Phenomenon;1;0;0;0
KIAD;10.0;11;19;360;6000.0;Excellent;1;R;CAT III;10.8;-1.9;1600;No Phenomenon;1;0;0;0
KSFO;10.0;4;0;360;6000.0;Excellent;28;L;CAT II;0.7;3.9;20000;No Phenomenon;0;0;0;1
KSFO;10.0;4;0;360;6000.0;Excellent;28;R;CAT III;0.7;3.9;20000;No Phenomenon;0;0;0;1
KJFK;10.0;6;0;350;6000.0;Excellent;4;L;CAT I;3.9;-4.6;3000;No Phenomenon;1;0;0;0
KJFK;10.0;6;0;350;6000.0;Excellent;4;R;CAT III;3.9;-4.6;3000;No Phenomenon;1;0;0;0
KATL;1.0;10;0;110;6000.0;Excellent;26;R;CAT II;-8.7;-5.0;2200;+TSRA;1;0;0;0
KLAX;10.0;4;0;-1;6000.0;Excellent;24;R;CAT III;-1.9;3.5;99999;No Phenomenon;0;0;1;1
KLAX;10.0;4;0;-1;6000.0;Excellent;25;L;CAT III;-1.3;3.8;99999;No Phenomenon;0;0;1;1
KORD;10.0;6;0;110;6000.0;Excellent;9;L;CAT III;5.6;2.1;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;110;6000.0;Excellent;10;C;CAT III;5.9;1.0;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;110;6000.0;Excellent;10;R;CAT III;5.9;1.0;99999;No Phenomenon;1;0;0;1
KJFK;10.0;9;0;330;6000.0;Excellent;4;L;CAT I;3.1;-8.5;4500;No Phenomenon;1;0;0;0
KJFK;10.0;9;0;330;6000.0;Excellent;4;R;CAT III;3.1;-8.5;4500;No Phenomenon;1;0;0;0
KORD;10.0;3;0;80;6000.0;Excellent;9;L;CAT III;3.0;-0.5;99999;No Phenomenon;1;0;0;1
KORD;10.0;3;0;80;6000.0;Excellent;10;C;CAT III;2.8;-1.0;99999;No Phenomenon;1;0;0;1
KORD;10.0;3;0;80;6000.0;Excellent;10;R;CAT III;2.8;-1.0;99999;No Phenomenon;1;0;0;1
KLAX;10.0;3;0;-1;6000.0;Excellent;24;R;CAT III;-1.5;2.6;99999;No Phenomenon;0;0;1;1
KLAX;10.0;3;0;-1;6000.0;Excellent;25;L;CAT III;-1.0;2.8;99999;No Phenomenon;0;0;1;1
KSFO;10.0;5;0;60;6000.0;Excellent;28;L;CAT II;-3.8;3.2;20000;No Phenomenon;0;0;0;1
KSFO;10.0;5;0;60;6000.0;Excellent;28;R;CAT III;-3.8;3.2;20000;No Phenomenon;0;0;0;1
KIAD;10.0;12;19;10;6000.0;Excellent;1;R;CAT III;12.0;0.0;1500;No Phenomenon;1;0;0;0
KATL;2.0;13;0;30;6000.0;Excellent;26;R;CAT II;-8.4;10.0;5500;+RA BR;1;0;0;0
KSFO;10.0;5;0;60;6000.0;Excellent;28;L;CAT II;-3.8;3.2;20000;No Phenomenon;0;0;0;1
KSFO;10.0;5;0;60;6000.0;Excellent;28;R;CAT III;-3.8;3.2;20000;No Phenomenon;0;0;0;1
KIAD;10.0;12;18;10;6000.0;Excellent;1;R;CAT III;12.0;0.0;1400;No Phenomenon;1;0;0;0
KLAX;10.0;9;17;230;6000.0;Excellent;24;R;CAT III;8.9;-1.6;99999;No Phenomenon;0;0;1;1
KLAX;10.0;9;17;230;6000.0;Excellent;25;L;CAT III;8.5;-3.1;99999;No Phenomenon;0;0;1;1
KATL;5.0;12;0;60;6000.0;Excellent;26;R;CAT II;-11.3;4.1;9000;TSRA BR;1;0;0;0
KJFK;10.0;5;0;330;6000.0;Excellent;4;L;CAT I;1.7;-4.7;6500;No Phenomenon;1;0;0;0
KJFK;10.0;5;0;330;6000.0;Excellent;4;R;CAT III;1.7;-4.7;6500;No Phenomenon;1;0;0;0
KORD;10.0;6;0;120;6000.0;Excellent;9;L;CAT III;5.2;3.0;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;120;6000.0;Excellent;10;C;CAT III;5.6;2.1;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;120;6000.0;Excellent;10;R;CAT III;5.6;2.1;99999;No Phenomenon;1;0;0;1
KSFO;10.0;16;0;280;6000.0;Excellent;28;L;CAT II;16.0;0.0;20000;No Phenomenon;0;0;0;1
KSFO;10.0;16;0;280;6000.0;Excellent;28;R;CAT III;16.0;0.0;20000;No Phenomenon;0;0;0;1
KATL;2.0;6;0;40;6000.0;Excellent;8;L;CAT III;4.6;-3.9;5500;+TSRA BR;1;1;0;0
KATL;2.0;6;0;40;6000.0;Excellent;9;R;CAT III;3.9;-4.6;5500;+TSRA BR;1;1;0;0
KATL;2.0;6;0;40;5500.0;Deteriorating;10;X;CAT III;3.0;-5.2;5500;+TSRA BR;1;1;0;0
KORD;10.0;6;0;130;6000.0;Excellent;9;L;CAT III;4.6;3.9;25000;No Phenomenon;1;0;0;1
KORD;10.0;6;0;130;6000.0;Excellent;10;C;CAT III;5.2;3.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;6;0;130;6000.0;Excellent;10;R;CAT III;5.2;3.0;25000;No Phenomenon;1;0;0;1
KLAX;10.0;11;0;250;6000.0;Excellent;24;R;CAT III;10.8;1.9;99999;No Phenomenon;0;0;1;1
KLAX;10.0;11;0;250;6000.0;Excellent;25;L;CAT III;11.0;0.0;99999;No Phenomenon;0;0;1;1
KJFK;10.0;5;0;330;6000.0;Excellent;4;L;CAT I;1.7;-4.7;9000;No Phenomenon;1;0;0;0
KJFK;10.0;5;0;330;6000.0;Excellent;4;R;CAT III;1.7;-4.7;9000;No Phenomenon;1;0;0;0
KIAD;10.0;7;0;360;6000.0;Excellent;1;R;CAT III;6.9;-1.2;1900;No Phenomenon;1;0;0;0
KSFO;10.0;8;0;290;6000.0;Excellent;28;L;CAT II;7.9;1.4;20000;No Phenomenon;0;0;0;1
KSFO;10.0;8;0;290;6000.0;Excellent;28;R;CAT III;7.9;1.4;20000;No Phenomenon;0;0;0;1
KORD;10.0;4;0;-1;6000.0;Excellent;9;L;CAT III;-0.1;-4.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;4;0;-1;6000.0;Excellent;10;C;CAT III;-0.8;-3.9;25000;No Phenomenon;1;0;0;1
KORD;10.0;4;0;-1;6000.0;Excellent;10;R;CAT III;-0.8;-3.9;25000;No Phenomenon;1;0;0;1
KJFK;10.0;5;0;230;6000.0;Excellent;4;L;CAT I;-4.9;-0.9;8500;No Phenomenon;1;1;0;0
KJFK;10.0;5;0;230;6000.0;Excellent;4;R;CAT III;-4.9;-0.9;8500;No Phenomenon;1;1;0;0
KATL;2.5;14;0;90;6000.0;Excellent;8;L;CAT III;13.8;2.4;6000;TSRA BR;1;1;0;0
KLAX;10.0;12;0;250;6000.0;Excellent;24;R;CAT III;11.8;2.1;99999;No Phenomenon;0;0;1;1
KLAX;10.0;12;0;250;6000.0;Excellent;25;L;CAT III;12.0;0.0;99999;No Phenomenon;0;0;1;1
KIAD;10.0;8;0;360;6000.0;Excellent;1;C;CAT II;7.9;-1.4;3300;No Phenomenon;1;0;0;1
KATL;7.0;7;0;120;6000.0;Excellent;8;L;CAT III;5.4;4.5;500;-RA;1;1;0;0
KORD;10.0;8;0;130;6000.0;Excellent;9;L;CAT III;6.1;5.1;25000;No Phenomenon;1;0;0;1
KORD;10.0;8;0;130;6000.0;Excellent;10;C;CAT III;6.9;4.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;8;0;130;6000.0;Excellent;10;R;CAT III;6.9;4.0;25000;No Phenomenon;1;0;0;1
KJFK;10.0;10;0;340;6000.0;Excellent;4;L;CAT I;5.0;-8.7;8000;No Phenomenon;1;1;0;0
KJFK;10.0;10;0;340;6000.0;Excellent;4;R;CAT III;5.0;-8.7;8000;No Phenomenon;1;1;0;0
KLAX;10.0;12;0;220;6000.0;Excellent;24;R;CAT III;11.3;-4.1;99999;No Phenomenon;0;0;1;1
KLAX;10.0;12;0;220;6000.0;Excellent;25;L;CAT III;10.4;-6.0;99999;No Phenomenon;0;0;1;1
KSFO;10.0;18;0;270;6000.0;Excellent;28;L;CAT II;17.7;-3.1;20000;No Phenomenon;0;0;0;1
KSFO;10.0;18;0;270;6000.0;Excellent;28;R;CAT III;17.7;-3.1;20000;No Phenomenon;0;0;0;1
KIAD;10.0;5;0;40;6000.0;Excellent;1;C;CAT II;4.3;2.5;1500;No Phenomenon;1;0;0;1
KJFK;10.0;8;0;330;6000.0;Excellent;4;L;CAT I;2.7;-7.5;7500;No Phenomenon;1;1;0;0
KJFK;10.0;8;0;330;6000.0;Excellent;4;R;CAT III;2.7;-7.5;7500;No Phenomenon;1;1;0;0
KSFO;10.0;14;0;250;6000.0;Excellent;28;L;CAT II;12.1;-7.0;20000;No Phenomenon;0;0;0;1
KSFO;10.0;14;0;250;6000.0;Excellent;28;R;CAT III;12.1;-7.0;20000;No Phenomenon;0;0;0;1
KIAD;10.0;7;0;10;6000.0;Excellent;1;C;CAT II;7.0;0.0;1700;No Phenomenon;1;0;0;0
KIAD;10.0;7;0;10;6000.0;Excellent;1;L;CAT III;7.0;0.0;1700;No Phenomenon;1;0;0;0
KIAD;10.0;7;0;10;6000.0;Excellent;1;R;CAT III;7.0;0.0;1700;No Phenomenon;1;0;0;0
KLAX;10.0;13;0;250;6000.0;Excellent;24;R;CAT III;12.8;2.3;99999;No Phenomenon;0;0;1;1
KLAX;10.0;13;0;250;6000.0;Excellent;25;L;CAT III;13.0;0.0;99999;No Phenomenon;0;0;1;1
KORD;10.0;9;0;130;6000.0;Excellent;9;L;CAT III;6.9;5.8;25000;No Phenomenon;1;0;0;1
KORD;10.0;9;0;130;6000.0;Excellent;10;C;CAT III;7.8;4.5;25000;No Phenomenon;1;0;0;1
